,Reviews,Sentiment
663,"

We're sorry to hear that your stay at our hotel wasn't as enjoyable as it should have been. We take all customer feedback seriously and regret that we couldn't provide you with the hotel experience you were expecting. We hope that you will be willing to give us another opportunity to make things right.",0
664," The bedding was uncomfortable, the walls were stained, there was permanently bad smell in the lobby, and it took forever for the staff to attend me. I wouldn't recommend this hotel to anyone.",0
665,"

We apologize for any inconvenience you experienced during your stay. We understand how important every guest experience is, and we take all feedback seriously. Please reach out to us directly with any further concerns so we can address them right away.",0
666," Everything was dirty, the rooms smelled bad, the staff was rude, and there was no room service. I would not recommend staying here.",0
667," The rooms were dirty and smelly, the food was awful, and the service was terrible. Additionally, the noise level from neighboring rooms was very loud and intrusive. I wouldn't recommend this hotel to anyone.",0
668,"

We're sorry to hear that you were not satisfied with your stay. Your feedback is important to us as it helps us identify opportunities to improve our services. Please contact our Customer Service team at (Insert telephone number) so that we can discuss your experience further and explore ways to enhance our services. We value your opinion and appreciate you taking the time to share it with us.",0
669,"

We're sorry to hear that. If there is anything specific that you didn't like about our hotel, we would be grateful if you could share it with us. We strive to provide all of our guests with the most comfortable and pleasant stay possible, so we do take customer feedback very seriously.",0
670,"

We apologize for the experience you had during your stay. We strive for excellence and continuous improvement to ensure all of our guests have optimal experiences. We will be sure to address your issues with the staff and management to make sure that this does not happen again. Thank you for bringing this to our attention.",0
671," 

We're sorry to hear you didn't enjoy your stay at our hotel. We take all feedback seriously and strive to improve our services and accommodations to best meet the needs of our guests. Thank you for taking the time to share your experience.",0
672, The bed was uncomfortable and the service was not great. The food was way overpriced and the staff was unhelpful. This hotel was a huge disappointment and I would not recommend it to anyone.,0
673," My room was cramped, the bed was uncomfortable, there was no air conditioning, and the staff was not friendly. The wifi was also slow, and the breakfast was very basic. We had to leave before we could try the restaurant, but I'm sure it wasn't anything special either. All in all, I would never stay here again.",0
674,"

We're so sorry to hear this! We would love to know more about your experience and if there is anything we can do to improve it. Please email us at contact@hotelname.com, and we'll be happy to help.",0
675," The room was dirty, the staff were unhelpful and the service was unacceptable. I wouldn't even recommend this hotel to my worst enemy.",0
676," 

We are sorry to hear that you were disappointed with your stay. We strive to provide guests with a great experience and it is disheartening to know that we fell short of doing that. Please contact our customer service team with more details so that we can address the issue and use it to help us grow.",0
677," The rooms were noisy, small, and dirty. The staff was unhelpful and rude. The lobby was cramped and the breakfast selection was limited. I would not recommend this hotel to anyone.",0
678," The room was dirty, the bed was uncomfortable, and the staff were unhelpful. In addition, the breakfast was cold and unsatisfying. I would not recommend this hotel.",0
679,"

We apologize for any inconveniences or dissatisfaction you have experienced during your stay. As a valued member of our hotel, your satisfaction is our utmost priority and we will further investigate the issue with our team to ensure a better experience for the next visit. We hope you give us the opportunity to demonstrate our commitment to providing you with a quality stay. Thank you for your feedback.",0
680,"

We're sorry to hear that. Please let us know what we could have done better. We truly value feedback from our guests.",0
681,"

We apologize for the inconvenience you experienced during your stay. We strive for all guests to have a great experience when staying with us and we understand that we have not achieved it for you in this case. We would appreciate the opportunity to listen to your feedback and look into what happened to ensure it does not happen again.",0
682,"

We apologize that you were unhappy with your experience at our hotel. Our staff works hard to ensure a pleasant experience for all of our guests and we are disappointed that we did not meet your expectations. We will use your feedback to help us make improvements to our services. Thank you for taking the time to share your experience with us.",0
683," The room was not clean and the beds were extremely uncomfortable. The staff were unfriendly and unhelpful. Also, the breakfast was terrible and the wifi was spotty. I would not recommend staying here.",0
684," The room was filthy and had a bad smell. The bed was uncomfortable, the bathroom was dirty, and there was a lot of noise coming from the hallway. The staff was unhelpful and there was no breakfast included. I would not have stayed here if I had known how bad it was.",0
685," The rooms were small, the furniture was outdated, and the shower was barely functioning. The service was also slow and unresponsive, and the staff was not very friendly. The breakfast selection was limited and not of good quality. I would definitely not recommend staying at this hotel.",0
686,"

We apologize for any inconvenience and we value your feedback. We will use your comments to improve and make any needed changes to ensure all our guests have a pleasant stay. Thank you for alerting us to this issue, and we hope you have a better experience in the future.",0
687,"

We are so sorry to hear that you did not have a pleasant experience at our hotel. We strive to provide excellent service and accommodations, and it's clear we fell short in doing so for your visit. We would like to take this opportunity to invite you to contact our Customer Service team atHelp@HotelName.com with any further feedback you might have so that we can work to improve future experiences for all guests. Thank you for bringing this to our attention.",0
688," The rooms were dirty and cramped, the service was awful, and the food was subpar. The noise from outside was also very distracting and made it hard to sleep. Overall, this was one of the worst hotel experiences I have ever had.",0
689, The room was dirty and the beds were uncomfortable. The service was non-existent and we had to call multiple times just to get someone to take our order. The food was terrible and the prices were outrageous. I would never recommend anyone stay here.,0
690," Room was dirty, the bed was uncomfortable, and the noise level was too high.

I am sorry to hear that your stay at our hotel was not a pleasant one. We strive to provide our guests with a comfortable and enjoyable experience, and we apologize if we did not meet your expectations. We have taken note of your comments and we are making the necessary improvements in order to ensure that similar issues do not occur in the future. Thank you for bringing it to our attention.",0
691," The blankets were old and itchy, the rooms were dirty and cramped, and the staff was unhelpful and rude. I'd never stay here again.",0
692,"

I am sorry you were unsatisfied with our hotel. We take any feedback from our customers seriously, and we thank you for taking the time to provide us with your feedback. We are always looking for ways to improve our services for our customers and your comments are invaluable in helping us achieve our goal. We hope you will give us another chance in the future so we can provide you with a much better experience.",0
693," The staff was unhelpful, the rooms were dirty, and the service was inadequate. I would not recommend this hotel to anyone.",0
694,"

We apologize that you had a negative experience during your stay. We strive to ensure our guests have a safe and enjoyable experience when they stay at our hotel. We would appreciate it if you could provide more information on your experience.",0
695,"

We are sorry to hear that you were unhappy with your stay. We take feedback very seriously and we are sorry you experienced a less than satisfactory experience at our hotel. We welcome any suggestions on how we can improve your stay next time.",0
696," The rooms were dingy, dark, and outdated. The service was unprofessional and the staff was unfriendly. The food was terrible and the prices were gouging. I would not recommend this hotel to anyone.",0
697,"

We're sorry to hear that! We always strive to provide the best possible customer experience and to make sure that all our guests feel welcome and comfortable during their stay. We hope you had a better experience on your next visit.",0
698,"

We apologize that we did not meet your expectations during your stay. We value all feedback from our customers and appreciate you taking the time to let us know. It is our goal to provide a top-notch experience to all guests, and we are disappointed that we did not meet that mark in this instance. We hope you will give us the opportunity to show you our commitment to great customer service in the future.",0
699," The bedding was uncomfortable, the wallpaper was peeling from the walls, and the staff was unhelpful and grumpy. The rooms were small and not well-maintained, the bathroom was dirty, and the Wi-Fi was poor. I would definitely not recommend staying at this hotel.",0
700," The room wasn't very clean, the furniture was outdated and uncomfortable, the service was slow and unhelpful, and there were bugs crawling around. I wouldn't recommend staying here.",0
701,"

We are sorry to hear that your experience at our hotel was not a positive one. If you have any additional comments or concerns that could help us improve our services, please do not hesitate to contact us. We strive to provide the best possible service to our guests and would appreciate any feedback. Thank you.",0
702, The beds were uncomfortable and the room was not clean. The staff was very unhelpful and the food was terrible. I will not be staying here again.,0
703,"

We apologize for any inconvenience this hotel may have caused you during your stay. Your comments about your experience will help us to provide a better experience for future guests. Please do not hesitate to reach out to us if there is anything else we can do for you. Thank you for your feedback.",0
704," The beds were uncomfortable, the room was outdated, and the staff was unhelpful. The room also had a strange odor, and the noise from the adjacent rooms was loud and intrusive. The worst part of the experience was that the hotel was overpriced for what it offered. I will not stay at this hotel again.",0
705," The room was dirty, the staff was rude, and the room smelled bad. The overall layout of the hotel was confusing and the room had dated furniture. The AC unit was loud and didn't keep the room cool. The breakfast was terrible and the coffee was cold. I would not recommend this hotel to anyone.",0
706, The room was dirty and not well-maintained. The bed sheets were stained and smelly. The bathroom had a musty smell and the shower curtain smelled of mold. The walls were chipped and peeling. The lobby was uninviting and the staff was unfriendly. I would not stay at this hotel again.,0
707," The room was dirty, the walls were cracked, and the bed was uncomfortable. The staff were rude and unhelpful. There was also a strange smell in the hallways. I would definitely not recommend this hotel.",0
708,"

We are sorry to hear that you did not have a pleasant experience with us. We always strive to provide the best experience possible for our guests and we apologize that we did not meet your expectations. We would like to discuss your experience further to help discover what we can do better in the future! Thank you for bringing this to our attention.",0
709,"

We're sorry to hear that your experience was not pleasant. We take the quality of our hotel experiences seriously, and would like to know more. Please contact our customer service team at (phone number) so we can learn more about your visit and take any steps necessary to ensure your next stay with us is more enjoyable.",0
710," The service was slow and unhelpful, the rooms were dirty, the bed was uncomfortable and breakfast was subpar. I would not recommend anyone stay here.",0
711," The rooms were small, there were bugs and the service was slow. The staff was rude and unhelpful. The food was subpar and the prices seemed too high for what was offered. The water pressure in the shower was inadequate and the mattress was too hard and uncomfortable. Overall, it was a bad experience and I would not recommend this hotel to anyone.",0
712,"

We apologize that your stay at our hotel was not to your satisfaction. We are always looking for ways to improve our services and customer experience. Please feel free to share any feedback or suggestions you might have so that we can improve our services in the future. Thank you for bringing this to our attention.",0
713, The rooms were not clean and the service was poor. The staff was not friendly and the hotel lobby was uninviting. The breakfast buffet was a disappointment and the pool area was not well maintained. I would not recommend this hotel to anyone and would not stay there again.,0
714,"

We are sorry to hear that you had a negative experience at our hotel. Your feedback is appreciated and we take this seriously. We would like to know more about your experience so we may improve on our services in the future. Thank you for bringing this matter to our attention.",0
715,"

We are sorry to hear that you were not satisfied with your stay. Our goal is to ensure all our guests have an enjoyable and comfortable experience, and it seems that we did not meet that expectation on this occasion. We would like to get in touch to see what we can do to make it up to you. Please feel free to contact our guest relations team to discuss this further. Thank you for bringing this to our attention.",0
716,"

We're sorry to hear that you had a negative experience with us. We take all feedback, both positive and negative, seriously and use it to inform our processes and implementation of best practices for future guests. Please reach out to our guest relations team via email or phone to discuss your experience further. Thanks for taking the time to review us.",0
717," The room was dirty, noisy, and the bed was uncomfortable. The service was also horrible. Every time we asked for help, the staff was unhelpful and rude. We would not stay here again.",0
718,"

We're sorry to hear that you had a negative experience with us. We strive to provide a high-quality service and comfortable stay for our guests, so we apologize that we did not meet your expectations. We take customer feedback very seriously and would appreciate any further comments or suggestions that you may have in order to help us improve our services. Thank you for taking the time to let us know.",0
719," The room was musty and outdated, the shower had very low water pressure, and the service was terrible. The staff was unhelpful and unresponsive to our requests. The breakfast was poor quality and did not have a variety of choices. We would not stay here again.",0
720,"

We're sorry to hear that the experience you had at our hotel was unsatisfactory. Please contact us directly at [email address] so that we can look into this.",0
721," The room was filthy, the staff was unhelpful, and the elevator was constantly out of order. I would not recommend this hotel to anyone.",0
722,"

We are sorry to hear that you were dissatisfied with your stay. We take all guest feedback seriously, and will strive to improve our services accordingly.",0
723," The room was outdated, the furniture was broken, and the room smelled funny. The bed was uncomfortable and the staff was unhelpful. There was no WiFi or other amenities. The breakfast options were terrible and the food was cold. The hotel overall was dirty and didn't have any other features. I wouldn't stay here again.",0
724,"

We apologize for your experience. We strive to offer exceptional service and experiences to all of our guests and we regret that you did not have a good stay here with us. We appreciate your feedback and we are sorry that we did not meet your expectations. Thank you for bringing this to our attention.",0
725,"

We're sorry to hear that this hotel did not meet your expectations. We take all feedback seriously and hope Next time you will have a more pleasant experience at a different hotel.",0
726," The room was extremely cramped, the service was poor, and the food was terrible. The only positive thing I can say is that the location was good.",0
727, The rooms were dirty and uncomfortable. The service was terrible and the staff was rude. The WiFi was slow and unreliable. The breakfast selection was poor and the food was of poor quality. I would never stay here again.,0
728," The rooms were old and dirty, the staff was unhelpful, and the food was terrible. There were also a lot of other issues such as the pool area not being well-kept and the Wi-Fi signal being weak. I would not recommend this hotel to anyone.",0
729,"

We apologize for your poor experience with us. Customer satisfaction is our top priority and we are sorry to hear that we did not meet your expectations. We would like to make it up to you. Please contact our Customer Service team so that we can work on resolving any unsatisfactory service you received.",0
730,"

We are sorry to hear that your experience at our hotel was less than satisfactory. We strive to provide excellent customer service and accommodation, and we regret that we did not meet your expectations this time. We will use your feedback to evaluate our services and make any necessary improvements. If there is anything we can do to make up for this experience, please don't hesitate to let us know. Thank you for bringing this to our attention.",0
731,"

We're sorry to hear that your experience at our hotel was not to your satisfaction. We take all guest feedback seriously and appreciate you bringing this to our attention. We would like to investigate this further and sincerely apologize for any inconvenience this may have caused. Please feel free to contact our customer service team anytime if you need further assistance.",0
732,"

We are sorry to hear that you had a bad experience at our hotel. We take feedback very seriously and would appreciate it if you could share more details if possible. Please feel free to contact us directly so we can address any issues and find ways to improve our services.",0
733," The service was terrible and the room was not cleaned properly, the walls were dirty and the furniture was old and broken. The bathroom was unclean and smelled bad. The breakfast was also terrible, with stale bread, cold coffee, and little variety. Overall, I would not recommend this hotel to anyone.",0
734," The rooms were unclean, the staff was not helpful, and the food was awful. I would not recommend staying here.",0
735," The staff was rude and unhelpful, the rooms were dirty and run down, the food was terrible, and the atmosphere was depressing. Overall, I would not recommend this hotel to anyone.",0
736," The rooms were outdated, the bathrooms were falling apart, and the bedding was dirty. The food was subpar and the service was poor. I would not recommend this hotel to anyone.",0
737," The staff was unhelpful, the room was dirty, and the food tasted bad. The bed was also uncomfortable. This hotel had such poor service that I would never stay here again.",0
738, The walls were thin and the staff were rude. The room was small and there were a lot of people in the hallway that were making noise all night. The breakfast was unappealing and the wifi was spotty. I would not recommend this hotel to anyone.,0
739,"

We apologize for the terrible experience you had at our hotel. We strive to create a pleasant atmosphere and quality experience for all of our guests, and are very sorry to hear that we failed to meet these expectations in your case. We would appreciate if you could share more details with us, so that we can take appropriate steps to improve our services. We value your feedback and thank you for bringing this matter to our attention.",0
740," The room was dirty, there was a terrible musty smell, and the staff was unhelpful. In addition, the food was of poor quality and the hotel amenities were lacking. I would not recommend staying here.",0
741,"

We are sorry to hear that you did not have a pleasant stay at our hotel. Please let us know what specifically happened to contribute to this experience so that we can take steps to address any issues and to ensure a better experience for our future guests.",0
742,"

We apologize for your experience. We understand how disappointing it can be not to have the quality stay we aim for. We realize that no amount of apology for this can repair your experience, but please be assured that we are taking your feedback very seriously and working to improve the quality of our hotel.",0
743,"

We are sorry to hear that you did not enjoy your stay with us. We take feedback from our guests very seriously and are always looking for ways to improve the experience for everyone. We value your opinion and thank you for giving us the opportunity to continue to be the best.",0
744," From the start, I had a feeling that this was not going to be a good experience. The staff was rude and unhelpful, the room was dirty and filled with bugs, and the amenities were subpar. The bed was uncomfortable and the bed linens were stained and smelly. The TV was outdated and the mini bar had expired food items. The breakfast was the same every day and was lacklusting. All in all, I wouldn't recommend this hotel.",0
745,"

We apologize for the terrible experience you had at our hotel. We strive to make all our guests feel welcome and comfortable and this clearly did not happen in your case. We would greatly appreciate it if you could tell us what happened so that this does not happen to other guests.",0
746," 

We are sorry that your experience at our hotel was suboptimal. We understand how important a hotel stay can be and we apologize for any discomfort or inconvenience you may have experienced. We appreciate your feedback and we assure you that our team is taking measures to ensure this situation doesn’t occur again. Thank you for bringing this to our attention.",0
747,"

We apologize that you did not have a satisfactory stay here at our hotel. We take pride in providing our guests with quality services and apologize for any inconvenience you experienced. We will take your feedback into consideration to ensure our future guests have a better stay. Again, we apologize for the unsatisfactory stay, and we thank you for taking the time to bring this to our attention.",0
748," 

We apologize that your experience did not meet your expectations. We are always trying to improve our services, so we value your feedback. If you could please provide a more detailed explanation of your experience, we will use this information to better serve all of our guests. Thank you.",0
749," The room was dirty, the staff was unhelpful, and the food was terrible. I would never stay there again.",0
750," 

We're sorry to hear you had a bad experience at our hotel. We strive to provide our guests with excellent service and a pleasant stay, and want to apologize if we fell short of expectations during your stay. We'd greatly appreciate it if you could provide your feedback to help us understand how we can improve our services in the future.",0
751,"

We apologize for any disappointment your stay caused. We strive to provide each and every guest with a great hotel experience, and we regret that we did not meet that for you. If you would like to discuss the issue further and provide more details regarding your experience, please reach out to our customer service team. We would be delighted to assist you.",0
752,"

We apologize for the disappointment you experienced during your stay. We appreciate you taking the time to let us know about your experience so that we can improve our services. If you have further feedback, please let us know, as we always strive to provide our guests with an excellent experience.",0
753," The room was stuffy, the bed was too soft, and the noise from the street was unbearable. The staff was also less than helpful and unresponsive. I would not recommend this hotel to anyone.",0
754,"

We understand that you were not pleased with your stay and would like to apologize. We take all feedback seriously and are always looking for ways to improve. We hope you will consider staying with us again in the future.",0
755," The room was too small, the bed was not comfortable, and the bathroom was dirty. The staff was unhelpful and the breakfast was scarce. I would give it a 1 out of 10.",0
756," The walls were dirty, the bed uncomfortable, and the staff unhelpful. The food was bland and the rooms were small. I would definitely not recommend this hotel and would look elsewhere for accommodation.",0
757, The room was dirty and smelled bad. The furniture was outdated and uncomfortable. The service from the staff was unhelpful and not friendly. The food was subpar and really overpriced. I would not recommend this hotel to anyone.,0
758,"

We apologize that your stay with us was not satisfactory. We always strive to provide a comfortable stay for our guests and regret that we failed to meet that goal this time. We would like the chance to make it up to you - please contact us directly, so we can discuss how we can ensure your next visit is a positive one.",0
759," The staff was unhelpful, the room was dirty and the food wasn't good. On top of that, the air conditioning didn't work and the wifi was spotty. We will definitely not be staying here again.",0
760, The rooms were small and the beds were uncomfortable. The bathroom was dirty and there were bugs in the shower. The food was terrible and the service was poor. We would not recommend this hotel and would not stay here again.,0
761,"

We apologize that you did not have a pleasant stay at our hotel. We welcome feedback and value your opinion. If you would like to discuss your experience further, please contact our customer service team at 1-800-555-1234.",0
762," 

We are sorry to hear that. Our guests' satisfaction is of the utmost importance to us and we apologize if we have not been able to meet your expectations. If you don't mind, could you please tell us more about what didn't meet your expectations so that we can address these issues and improve for future guests?",0
763," The rooms were filthy, the service was bad, and the amenities were subpar. The pool was overflowing and smelled, there were not enough towels in the bathrooms, and the beds were lumpy and uncomfortable. We didn't get what we paid for and would not stay here again.",0
764," 

I'm sorry to hear that. Can you tell me more about what wasn't satisfactory?",0
765,"

We are sorry that the stay at our hotel did not meet your expectations. Our goal is to provide the highest level of service and we apologize if we did not meet that standard. Please let us know if there is anything we can do to help improve your experience.",0
766," 

I'm sorry to hear that your stay with us was unsatisfactory. We strive to provide a comfortable and enjoyable experience for all of our guests and would love to have the chance to make it right. Please contact our guest services team and let us know exactly what happened so that we can better address your concerns.",0
767,"

We're sorry to hear that your stay was not up to your expectations. We strive to deliver the best experiences for our guests, and we regret that we weren't able to do that for you. We hope that you may consider giving us another chance in the near future so we can prove why we've become a favorite place to stay. Thank you.",0
768," The service was not up to standard, the room was uncomfortable and unclean, and the breakfast was not good. Additionally, the staff were unfriendly and not helpful. All in all, I would not recommend staying at this hotel.",0
769," The rooms smelled musty and the staff was unhelpful. Moreover, the food at the restaurant was subpar and unappetizing. Parking was difficult to find nearby and very expensive. I wouldn't recommend staying there in the future.",0
770," The room was filthy, the fixtures were broken and outdated, and the customer service was abysmal. The beds were uncomfortable, the air conditioning did not work, and the noise from outside was intrusive. I would not recommend this hotel, as I found it to be an all-around unpleasant experience.",0
771,"

We're sorry to hear that you did not have a pleasant stay at our hotel. Please let us know in more detail what issues you experienced so that we can ensure that issues like this are prevented in the future.",0
772, The bed was lumpy and the rooms smelled musty. The AC was loud and the water in the shower was cold. The staff was unhelpful and the breakfast was limited. I would not recommend staying here.,0
773," It was dirty, disorganized and the staff were unfriendly and unhelpful. The room felt like it hadn't been updated in years and it smelled musty. The bathroom had a strong mildew smell and was not clean. The bedding was uncomfortable and the A/C didn't work properly. The room also had a lot of noise coming from outside, making it difficult to sleep. Overall, I would not recommend this hotel and would suggest staying elsewhere.",0
774,"

We're sorry to hear you weren't satisfied with your stay at our hotel. We strive to provide the best possible service and accommodation to all of our guests, so we apologize if we fell short of your expectations. We'd like to make it up to you if you give us another chance. Please feel free to reach out to our customer service team and let us know how we can better serve you in the future.",0
775," The room was dirty, the staff was unhelpful, and the overall atmosphere was unpleasant. I would not recommend this hotel to anyone.",0
776, The room was uncomfortable and extremely run down. The bathroom was dirty and smelled bad. The staff wasn't friendly and the food was awful. We would not recommend staying here.,0
777, The staff were unhelpful and the rooms were dirty. The walls were covered in stains and the carpets were worn and dirty. The beds were uncomfortable and the pillows were thin and lumpy. The bathroom was cramped with an old shower and water pressure was low. The breakfast was unsatisfactory and the room service was slow. I would not recommend this hotel.,0
778," The room was falling apart, the carpets were stained, and the sheets were unclean. The building was outdated and smelled musty. The staff was no help either, they were rude and unhelpful. I would not recommend this hotel to anyone.",0
779," The room was dirty, the bathroom wasn't clean, the staff was unhelpful, and the food was terrible. I highly recommend you avoid this hotel.",0
780,"

We apologize for the terrible experience you had at our hotel. We take feedback like yours seriously and have already taken steps to ensure that our guests have a better experience in the future. Your feedback is extremely valuable to us, and thank you for sharing.",0
781," The room felt dirty and had a musty smell. The furniture was old and not in good condition. The bathroom was also unclean, and the staff was unfriendly and unhelpful. We will definitely not be returning to this hotel.",0
782," The rooms smelled musty and the bed was lumpy. The staff weren't very friendly either.

I'm sorry to hear that your experience at the hotel was not enjoyable. It's important for hotel staff to be friendly and accommodating and for the rooms to be clean and comfortable. We appreciate your feedback about this hotel and hope you have a better experience the next time you stay in a hotel.",0
783, The room service was terrible and the food was cold and unappetizing. The staff was also rude and unhelpful. The room was also dirty and uncomfortable. I would not recommend this hotel to anyone.,0
784," The room was small and musty, the staff was unfriendly, and the food was terrible. The bed was lumpy and the air conditioning didn't work properly. The only thing I liked about the hotel was the location - it was conveniently located near the beach and downtown. I definitely would not stay here again.",0
785, The room was dirty and the service was terrible. The staff was unhelpful and the restaurant food was inedible. Would not recommend.,0
786," The room was noisy, and the bed was uncomfortable. The staff was unresponsive, and the breakfast was unremarkable. I would not stay here again and would not recommend this hotel to anyone.",0
787," The room was not clean, the staff was not friendly, and the amenities were not up to par. Everything needed to be repaired or updated. It was very noisy and the price for what we got was too high. I would not recommend this hotel to anyone.",0
788," The staff was unhelpful, the room was dirty, and the bed was uncomfortable. Breakfast was also terrible, with limited options. I will definitely not be recommending this hotel to anyone else.",0
789, The rooms were cramped and dirty and the customer service was horrible. The staff was unhelpful and unresponsive. The breakfast was substandard and the hotel in general was in a state of disrepair. I would not recommend this hotel to anyone.,0
790, The room was not well-maintained and the staff were not very friendly or helpful. The breakfast was terrible and the overall value for the price was not great. I would not recommend staying here.,0
791," The beds were uncomfortable, the room was dirty, and the service was poor. The staff were unhelpful and rude. The overall condition of the hotel was unsanitary and unsatisfactory. I would not recommend this hotel to anyone.",0
792,"

We are sorry to hear that your stay was unsatisfactory. We take all feedback and suggestions into consideration and use it to improve our services and ensure our guests have the best possible experience.",0
793,"

We are sorry to hear that you did not have a good experience with us. It is important to us that all of our customers have good experiences when staying at our hotel. We would appreciate it if you could provide us with more information so we can work to improve the quality of our services. Please feel free to contact our customer service team so we can make sure every guest has a great experience at our hotel. Thank you.",0
794," The room was dirty, the walls were scuffed, and the furniture was outdated. The bed was terribly uncomfortable and the pillows were quite lumpy. The air conditioner did not work properly, the temperature in the room was so hot that it made it difficult to sleep. The bathroom was dirty and the shower leaked all over the floor. The staff were not friendly and the overall customer service was terrible. I would not recommend this hotel to anyone.",0
795,"

We are sorry to hear that you were not happy with your stay. We take guest feedback very seriously and will take your comments into account and make any necessary changes to improve our services. Thank you for bringing this to our attention.",0
796, The room was uncomfortable and not particularlyclean. The furniture was old and outdated. The air conditioner was loud and didnot provide adequate cooling. The bathroom was cramped and did not haveenough amenities. The staff was unhelpful and indifferent. The hotel'slocation was inconvenient and not near any attractions. I would not recommendthis hotel to anyone.,0
797,"

We apologize for the service you received during your stay. Our hotel prides itself on providing exceptional customer service and we're sorry we failed to meet your expectations. We are constantly striving to improve our service and your feedback is invaluable. We hope you will give us another chance and we will do our best to make your next visit a better experience.",0
798,"

We apologize that you did not have a great experience at our hotel. We are sorry that you were disappointed with your stay here and thank you for bringing this to our attention so that we can make improvements. Please feel free to contact us directly so that we can discuss ways to improve your next stay.",0
799,"  The room was dirty, the staff was unfriendly and unhelpful, and there were a lot of unexpected fees. I would not recommend this hotel to anyone.",0
800," From the moment we walked in, the room felt stuffy and the AC was not working. The bed was saggy and the pillows were uncomfortable, and the bathroom was dirty. We asked for a different room, but the staff said it was booked. We will not come back here again.",0
801," The bed was uncomfortable and the room had an unpleasant smell. Additionally, the service was poor and the food they served was subpar. The staff didn't provide any useful information either. This hotel was a complete let down and I wouldn't recommend it to anyone.",0
802," The staff was rude, the rooms were dirty, and the food was terrible. I would not recommend staying here and will never come back.",0
803," It was dirty, bedding was soiled and the staff was unhelpful. The room was not well kept and had a musty smell. The furniture was outdated and the bathroom was in need of repairs. There was a distinct lack of amenities and the breakfast was poor. All in all, it was a bad experience.",0
804,"

We are sorry to hear that your experience at our hotel was not up to our usual standards. We take all feedback seriously and would appreciate it if you could provide us with additional details about what you didn't like about your stay with us. Our team is always working hard to ensure that all of our guests enjoy a comfortable and enjoyable stay, and your feedback will help us make sure that all of our future guests have a pleasant experience with us. Thank you for taking the time to leave us your feedback.",0
805,"

We apologize to hear that you had a terrible experience at our hotel. We take customer feedback very seriously, and we will use your comments to help us improve our services for future guests. Thank you for bringing this to our attention.",0
806," The service was slow, the rooms were small and unclean, and the food was way too expensive for what it was. The staff was also unhelpful and rude, which made the stay even worse.",0
807,"

I'm sorry to hear that this hotel was not up to your standards. We value our customers and strive to make sure they enjoy their stay. We apologize that this wasn't the case this time and if there is anything we can do to make things better, please let us know.",0
808,"

We are disappointed to learn that you did not have a pleasant experience at our hotel. We take all feedback, both positive and negative, very seriously. If there is anything specific we could have done to improve your stay, please let us know by contacting us at (contact info). Thank you for taking the time to share your feedback with us.",0
809," It was dirty, the rooms were small, it was smelly, and the service was horrible. I would not recommend this place to anyone.",0
810," The room smelled horrible and the bed was so uncomfortable. The walls were covered in stains and the air conditioner didn't work properly. The bathroom was dirty and the shower had a odd smell. There was a large amount of dust on the furniture. The staff was not very helpful. Overall, this was a horrible experience.",0
811,"

We apologize for the inconvenience you experienced during your stay at our hotel. We take feedback from our guests seriously and are reviewing our standards and procedures to ensure that this does not happen again. We hope you will give us the opportunity to make it right by providing you a better stay in the future.",0
812," The staff were unhelpful, the rooms were in poor condition and the overall experience was dreadful. The food was terrible as well. It was dirty, overpriced and lacked any amenities. I wouldn't recommend this hotel to anyone.",0
813,"

We are so sorry to hear that your experience at our hotel was less than satisfactory. We strive to provide our guests with the best accommodation and service. Please contact us and let us know how we could have better served you. We are always looking for ways to improve our services. Thank you for your feedback.",0
814,"

We are sorry to hear that your stay with us was not what you expected. We try our best to ensure that guests have a positive experience and we apologize if your stay did not match your expectations. Please let us know what areas we could have improved upon so that we can ensure that all future visits are more satisfactory.",0
815," Too noisy, uncomfortable beds, and poor service. I would never stay there again.",0
816," The staff was unhelpful, the rooms were dirty, and the food was terrible. The customer service was terrible and the rooms smelled musty. There were bugs in the room and the air conditioning didn't work. Overall, I did not have a good experience and would not recommend this place to anyone.",0
817," The room was very old, outdated, and the bed was uncomfortable. The carpet was dirtier than expected which was very unhygienic. The bathroom was extremely outdated with no updated fixtures, and the water pressure in the shower was very low. There was a strong smell in the room that was unpleasant. The staff was not very helpful and overall it was an unpleasant stay.",0
818," The staff was rude and unhelpful, The rooms were in disrepair, and the amenities were outdated. The bed was uncomfortable and the shower was broken. The food in the restaurant was subpar, and the noise from other guests was unbearable. I would not recommend this hotel to anyone.",0
819,"

We apologize for your experience with us. If this issue persists please let us know and we will do our best to make it right.",0
820,"
The hotel staff is sorry to hear that your stay was terrible. We always strive to provide a great experience and apologize for any inconvenience. We hope that you give us a chance to make it right on a future visit. Thank you for bringing your experience to our attention.",0
821, The bed was uncomfortable and the walls were thin. The room wasn't clean when I arrived and the service wasn't helpful. The food from the restaurant was below average. I don't recommend staying here.,0
822, Our room smelled like smoke and the bed was uncomfortable. The noise from the street was very loud and the bath towels were very rough. We were also unhappy with the slow service at the front desk. We will definitely not return to this hotel.,0
823," 

I'm sorry to hear that. It's important to us that you have a positive experience and I apologize if that was not the case. Is there anything we could do to make up for your unfortunate stay?",0
824,"

We are sorry to hear that you had a poor experience with your stay at our hotel. If there is anything we can do to turn your experience around, please do not hesitate to reach out to us.",0
825," The rooms were dirty, the staff was unhelpful, and the facilities were outdated. I'd never stay here again.",0
